economy,year,value,indicator description,indicator code
MUS,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR1998,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR1999,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR2000,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR2001,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR2002,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR2003,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2004,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
