iso3,year,indicator description,indicator code,Indicator label,value
LBR,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
LBY,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
LSO,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MAR,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MDG,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MLI,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MOZ,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MRT,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MUS,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,35.91630265033096
MWI,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
NAM,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,16.588728451662032
NER,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
NGA,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,6.252937583860223
RWA,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SDN,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SEN,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SLE,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SOM,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SSD,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
STP,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SWZ,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,7.541150984484879
SYC,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
TCD,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
TGO,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
TUN,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,10.783270591804172
TZA,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
UGA,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
ZAF,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,136.13593601318405
ZMB,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,11.660152517452833
ZWE,1997,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,22.617314098166432
AGO,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
BDI,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
BEN,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
BFA,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
BWA,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,15.112468310610542
CAF,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
CIV,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,9.303170839291516
CMR,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
COD,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
COG,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
COM,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
CPV,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
DJI,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
DZA,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
EGY,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
ERI,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
ETH,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
GAB,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
GHA,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,18.53778640494912
GIN,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
GMB,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
GNB,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
GNQ,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
KEN,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,14.818860304707906
LBR,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
LBY,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
LSO,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MAR,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MDG,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MLI,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MOZ,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MRT,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
MUS,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,40.28028705288055
MWI,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
NAM,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,11.038158349234854
NER,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
NGA,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,4.725688830869237
RWA,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SDN,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SEN,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SLE,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SOM,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
SSD,1998,Market capitalization of listed domestic companies (current US$) divided by GDP (current US$),CM.MKT.LCAP.CD / NY.GDP.MKTP.CD,Market capitalization in USD as percentage of GDP,
