economy,Year,Value,Indicator,IndicatorID
SWZ,1965,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1965,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1965,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1965,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1965,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1965,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1965,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1965,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1965,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1965,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1966,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1967,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1968,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1969,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1970,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1971,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
